,Location,Price,Size,Rooms,Bathrooms,link
648,Chicó - Bogotá,$815.818.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
649,Zona Norte - Cali,$270.620.000,"122,06m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
650,Chicó - Bogotá,$910.915.301,"79,92m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/magnolio/chico/bogota/6780817
651,Chicó - Bogotá,$397.243.200,"36,08m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/yolo-94-15/chico/bogota/7149628
652,Valle del Lili - Cali,$331.296.000,"83,58m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/masari/valle-del-lili/cali/5320488
653,Juanambú - Cali,$400.726.099,"53,57m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/hayedo-de-juanambu/juanambu/cali/4161869
654,Chicó - Bogotá,$323.170.000,"24,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
655,Chicó - Bogotá,$801.892.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
656,Arboledas - Cali,$529.076.463,"69,3m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/habado/arboledas/cali/5418823
657,Chicó - Bogotá,$866.656.000,"68,44m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
658,Chicó - Bogotá,$579.768.000,"62,58m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
659,Valle del Lili - Cali,$175.298.000,"52,88m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/camelias/valle-del-lili/cali/7159424
660,Chicó - Bogotá,$768.065.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
661,Valle del Lili - Cali,$305.815.325,"82,84m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/indigo/valle-del-lili/cali/2668844
662,Chicó - Bogotá,$426.430.000,"35,28m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
663,Chicó - Bogotá,$448.771.000,"37,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
664,Juanambú - Cali,$590.284.800,"82,35m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/hayedo-de-juanambu/juanambu/cali/4161869
665,Valle del Lili - Cali,$184.590.000,"64,34m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/belaterra-praia/valle-del-lili/cali/6091375
666,Valle del Lili - Cali,$325.500.000,"87,38m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/romero/valle-del-lili/cali/7188573
667,Chicó - Bogotá,$361.421.000,"28,38m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
668,Santa Anita - Cali,$545.840.271,"104,19m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-anita-reserva/santa-anita/cali/4209013
669,CLUB FORESTAL - Jamundí,$238.713.830,"84,46m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
670,CLUB FORESTAL - Jamundí,$245.729.800,84m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
671,CLUB FORESTAL - Jamundí,$255.440.000,"84,46m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
672,CLUB FORESTAL - Jamundí,$236.282.000,"84,46m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/forestal-aqua-apartamentos-campestres/club-forestal/jamundi/2116252
673,Cerritos - Pereira,$6.450.000.000,1.322m²,4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/malabar-q5/cerritos/pereira/6683592
674,Cundinamarca - Mosquera,$328.886.775,"72,4m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerta-del-sol/cundinamarca/mosquera/4592240
675,Cerritos - Pereira,$284.356.867,"42,3m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/asturias-apartamentos-campestres/cerritos/pereira/6558820
676,Cerritos - Pereira,$574.479.052,"101,12m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/asturias-apartamentos-campestres/cerritos/pereira/6558820
677,Cerritos - Pereira,$493.470.386,"81,1m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/asturias-apartamentos-campestres/cerritos/pereira/6558820
678,Cerritos - Pereira,$4.950.000.000,802m²,4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-carmelita/cerritos/pereira/6683543
679,Cerritos - Pereira,$6.450.000.000,1.322m²,4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/malabar-q5/cerritos/pereira/6683592
680,Cundinamarca - Mosquera,$328.886.775,"72,4m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerta-del-sol/cundinamarca/mosquera/4592240
681,Cundinamarca - Mosquera,$371.707.875,"82,7m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerta-del-sol/cundinamarca/mosquera/4592240
682,Valle del Lili - Cali,$166.790.000,"62,39m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/catania/valle-del-lili/cali/7121669
683,Chicó - Bogotá,$410.605.000,"35,28m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
684,Valle del Lili - Cali,$322.755.238,"65,61m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/platino-element/valle-del-lili/cali/7014731
685,Chicó - Bogotá,$1.142.198.000,"95,64m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
686,Valle del Lili - Cali,$516.740.000,"103,6m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/baikal/valle-del-lili/cali/5085991
687,Chicó - Bogotá,$444.257.000,"35,28m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
688,Chicó - Bogotá,$1.793.856.000,"180,61m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-93/chico/bogota/6780852
689,Valle del Lili - Cali,$490.594.713,"99,61m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/nova-condominio-plus/valle-del-lili/cali/4944016
690,Arboledas - Cali,$490.357.106,"61,8m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/habado/arboledas/cali/5418823
691,Chicó - Bogotá,$275.277.984,"23,95m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/qo-97/chico/bogota/6783914
692,Valle del Lili - Cali,$155.000.000,"51,58m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/arandanos/valle-del-lili/cali/7157371
693,Valle del Lili - Cali,$288.030.000,"86,04m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/avellana/valle-del-lili/cali/5602725
694,Chicó - Bogotá,$815.818.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
695,Zona Norte - Cali,$270.620.000,"122,06m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
696,Zona Norte - Cali,$293.140.000,"142,49m²",5ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
697,Zona Norte - Cali,$266.800.000,"120,78m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
698,Zona Norte - Cali,$281.020.000,"133,17m²",4ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
699,Zona Norte - Cali,$287.020.000,"133,17m²",4ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
700,Zona Norte - Cali,$272.920.000,"130,1m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
701,Chicó - Bogotá,$514.287.000,"55,16m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
702,Juanambú - Cali,$474.684.267,"63,97m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/hayedo-de-juanambu/juanambu/cali/4161869
703,Valle del Lili - Cali,$365.408.000,"90,96m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/moretti/valle-del-lili/cali/5320385
704,Chicó - Bogotá,$591.505.000,"63,91m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
705,Chicó - Bogotá,$555.465.000,"56,95m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-93/chico/bogota/6780852
706,Chicó - Bogotá,$2.390.226.700,"197,18m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-86--11/chico/bogota/7149399
707,Arboledas - Cali,$471.817.106,"61,8m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/habado/arboledas/cali/5418823
708,Chicó - Bogotá,$852.577.000,"68,44m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
709,Valle del Lili - Cali,$99.225.556,"40,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/las-heliconias/valle-del-lili/cali/7189104
710,Juanambú - Cali,$572.991.120,"79,56m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/hayedo-de-juanambu/juanambu/cali/4161869
711,Chicó - Bogotá,$857.596.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
712,Juanambú - Cali,$531.080.000,"74,8m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/kairos-tower/juanambu/cali/5378994
713,hacienda el castillo - Jamundí,$552.682.000,"134,58m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tucanes-del-castillo/hacienda-el-castillo/jamundi/7107198
714,hacienda el castillo - Jamundí,$584.100.000,"171,15m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/pellares-del-castillo-tipo-b/hacienda-el-castillo/jamundi/7116991
715,Bellavista - Cali,$327.000.000,"74,38m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
716,Bellavista - Cali,$712.080.000,"149,8m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
717,Bellavista - Cali,$378.000.000,"82,69m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
718,Bellavista - Cali,$767.800.000,"169,27m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
719,Hacienda el Castillo - Jamundí,$659.505.000,"170,15m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/pellares-del-castillo-tipo-a/hacienda-el-castillo/jamundi/7107296
720,hacienda el castillo - Jamundí,$854.098.600,"237,02m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/pellares-del-castillo-tipo-b/hacienda-el-castillo/jamundi/7116991
721,Cerritos - Pereira,$488.130.250,"81,1m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/asturias-apartamentos-campestres/cerritos/pereira/6558820
722,San Fernando - Cali,$548.443.000,"98,61m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/fiorino/san-fernando/cali/5320631
723,Carmen de apicalá - Carmen de Apicalá,$369.521.600,"129,13m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cortijo-reservado/carmen-de-apicala/carmen-de-apicala/6536906
724,Ciudad del Bicentenario - Cartagena,$88.500.000,"42,46m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/san-sebastian-parque-residencial/ciudad-del-bicentenario/cartagena/6949101
725,CASTILLO GRANDE - Cartagena,$3.685.000.000,279m²,None,None,https://www.fincaraiz.com.co/proyecto-de-vivienda/union-5-once/castillo-grande/cartagena/6815144
726,CASTILLO GRANDE - Cartagena,$2.714.000.000,211m²,None,None,https://www.fincaraiz.com.co/proyecto-de-vivienda/union-5-once/castillo-grande/cartagena/6815144
727,CASTILLO GRANDE - Cartagena,$1.632.000.000,126m²,None,None,https://www.fincaraiz.com.co/proyecto-de-vivienda/union-5-once/castillo-grande/cartagena/6815144
728,Cedritos - Bogotá,$342.000.000,"45,1m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro-alto-2/cedritos/bogota/4241333
729,EL CARRIZAL - Girón,$155.000.000,"53,75m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/morada-del-viento/el-carrizal/giron/6380852
730,Santa Monica - Cali,$602.544.062,90m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/trialto/santa-monica/cali/7015492
731,Centenario - Bogotá,$186.300.000,"44,52m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
732,Centenario - Bogotá,$168.900.000,"40,31m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
733,Cedritos - Bogotá,$346.000.000,"48,34m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro-alto-2/cedritos/bogota/4241333
734,Cedritos - Bogotá,$350.000.000,"46,45m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro-alto-2/cedritos/bogota/4241333
735,La Calleja - Bogotá,$1.234.926.953,"160,58m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-19/la-calleja/bogota/6783386
736,Cedritos - Bogotá,$342.000.000,"46,41m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro-alto-2/cedritos/bogota/4241333
737,Centenario - Bogotá,$244.900.000,"60,34m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
738,Centenario - Bogotá,$244.900.000,"60,34m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
739,Cedritos - Bogotá,$415.446.000,"51,76m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/parkview-145/cedritos/bogota/6074745
740,Cedritos - Bogotá,$647.510.000,"85,77m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/parkview-145/cedritos/bogota/6074745
741,Santa Monica - Cali,$1.902.411.846,"203,24m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
742,La Calleja - Bogotá,$1.037.713.593,"135,56m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-19/la-calleja/bogota/6783386
743,Santa Monica - Cali,$1.547.581.482,"181,86m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
744,Santa Monica - Cali,$524.851.297,"76,28m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/trialto/santa-monica/cali/7015492
745,Cedritos - Bogotá,$574.421.000,"75,78m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/sahara/cedritos/bogota/6070653
746,Centenario - Bogotá,$168.900.000,"40,81m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
747,Santa Monica - Cali,$1.638.427.753,"161,17m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
748,Santa Monica - Cali,$1.940.730.724,"203,24m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
749,Santa Monica - Cali,$1.739.617.666,"203,24m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
750,Prados del Norte - Cali,$303.500.000,67m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/prados-del-naranjo/prados-del-norte/cali/5451766
751,Hacienda el Castillo - Jamundí,$498.400.000,"141,04m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/pellares-del-castillo-tipo-a/hacienda-el-castillo/jamundi/7107296
752,hacienda el castillo - Jamundí,$418.800.000,"110,54m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tucanes-del-castillo/hacienda-el-castillo/jamundi/7107198
753,Bellavista - Cali,$482.113.000,"110,12m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
754,Chicó Norte - Bogotá,$857.596.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
755,Ciudadela Alameda - Zipaquirá,$234.230.000,"61,57m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/arborea/ciudadela-alameda/zipaquira/6969866
756,Chicó Norte - Bogotá,$1.436.906.250,"131,75m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
757,Chicó Norte - Bogotá,$444.257.000,"35,28m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
758,Belari Ciudadela - Mosquera,$168.400.000,"42,3m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/zefiro/belari-ciudadela/mosquera/6969701
759,Chicó Norte - Bogotá,$1.405.061.750,"131,21m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
760,Chicó Norte - Bogotá,$735.057.000,"64,84m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
761,Chicó Norte - Bogotá,$709.118.250,"66,91m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
762,Chicó Norte - Bogotá,$736.805.000,"64,84m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
763,Chicó Norte - Bogotá,$323.170.000,"24,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
764,Chicó Norte - Bogotá,$829.744.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
765,Chicó Norte - Bogotá,$866.656.000,"68,44m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
766,Chicó Norte - Bogotá,$640.412.500,"62,9m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
767,Chicó Norte - Bogotá,$672.053.000,"64,84m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
768,Chicó Norte - Bogotá,$702.427.250,"66,91m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
769,Santa Teresita - Cali,$644.809.000,"132,03m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mirador-del-oeste/santa-teresita/cali/1370983
770,Chicó Norte - Bogotá,$644.836.000,"57,6m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
771,Chicó Norte - Bogotá,$555.253.000,"43,5m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
772,Chicó Norte - Bogotá,$1.092.400.000,"125,39m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/terra-93/chico-norte/bogota/6809174
773,Ciudadela Alameda - Zipaquirá,$274.404.000,"72,29m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/arborea/ciudadela-alameda/zipaquira/6969866
774,Chicó Norte - Bogotá,$754.628.750,"66,91m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
775,Callejón Atahualpa - Jamundí,$327.500.000,110m²,None,None,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-campestre-majada-parque-central/callejon-atahualpa/jamundi/6631348
776,Caicedonia - Otros Municipios,$426.000.000,245m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paraiso-campestre/caicedonia/otros-municipios/6728711
777,Caicedonia - Otros Municipios,$355.000.000,150m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paraiso-campestre/caicedonia/otros-municipios/6728711
778,Cedritos - Bogotá,$712.487.000,"101,16m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/parkview-145/cedritos/bogota/6074745
779,Santa Monica - Cali,$1.718.853.509,"206,36m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
780,Centenario - Bogotá,$209.400.000,"50,81m²",3ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
781,Santa Monica - Cali,$980.978.201,"111,22m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
782,Cedritos - Bogotá,$647.510.000,"85,77m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/parkview-145/cedritos/bogota/6074745
783,Santa Monica - Cali,$1.902.411.846,"203,24m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
784,La Calleja - Bogotá,$1.037.713.593,"135,56m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-19/la-calleja/bogota/6783386
785,Santa Monica - Cali,$1.547.581.482,"181,86m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
786,Santa Monica - Cali,$524.851.297,"76,28m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/trialto/santa-monica/cali/7015492
787,Cedritos - Bogotá,$574.421.000,"75,78m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/sahara/cedritos/bogota/6070653
788,Centenario - Bogotá,$168.900.000,"40,81m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
789,Santa Monica - Cali,$1.638.427.753,"161,17m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
790,Santa Monica - Cali,$1.940.730.724,"203,24m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
791,Santa Monica - Cali,$1.739.617.666,"203,24m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
792,Prados del Norte - Cali,$303.500.000,67m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/prados-del-naranjo/prados-del-norte/cali/5451766
793,Ciudad Santa Bárbara - Palmira,$355.600.000,"84,18m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/otobo-club-residencial/ciudad-santa-barbara/palmira/5648090
794,Chicó Norte - Bogotá,$361.421.000,"28,38m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
795,Chicó Norte - Bogotá,$426.430.000,"35,28m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
796,Chicó Norte - Bogotá,$410.605.000,"35,28m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
797,Chicó Norte - Bogotá,$483.908.000,"31,74m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
798,Chicó Norte - Bogotá,$852.577.000,"68,44m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
799,Chicó Norte - Bogotá,$297.393.000,"24,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
800,Chicó Norte - Bogotá,$488.066.000,"37,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
801,Chicó Norte - Bogotá,$681.779.000,"64,84m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
802,Chicó Norte - Bogotá,$656.137.500,"62,9m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
803,Chicó Norte - Bogotá,$333.109.000,"24,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
804,Chicó Norte - Bogotá,$448.771.000,"37,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
805,Chicó Norte - Bogotá,$737.865.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
